time,temperature_obs
2026-09-08 02:00:00+02:00,18.3
2026-09-08 02:10:00+02:00,18.3
2026-09-08 02:20:00+02:00,18.3
2026-09-08 02:30:00+02:00,18.5
2026-09-08 02:40:00+02:00,18.4
2026-09-08 02:50:00+02:00,18.3
2026-09-08 03:00:00+02:00,18.3
2026-09-08 03:10:00+02:00,18.3
2026-09-08 03:20:00+02:00,18.4
2026-09-08 03:30:00+02:00,18.3
2026-09-08 03:40:00+02:00,18.2
2026-09-08 03:50:00+02:00,18.2
2026-09-08 04:00:00+02:00,18.4
2026-09-08 04:10:00+02:00,18.7
2026-09-08 04:20:00+02:00,18.9
2026-09-08 04:30:00+02:00,18.8
2026-09-08 04:40:00+02:00,18.6
2026-09-08 04:50:00+02:00,18.8
2026-09-08 05:00:00+02:00,18.7
2026-09-08 05:10:00+02:00,18.6
2026-09-08 05:20:00+02:00,18.6
2026-09-08 05:30:00+02:00,18.6
2026-09-08 05:40:00+02:00,18.6
2026-09-08 05:50:00+02:00,18.6
2026-09-08 06:00:00+02:00,18.6
2026-09-08 06:10:00+02:00,18.6
2026-09-08 06:20:00+02:00,18.5
2026-09-08 06:30:00+02:00,18.6
2026-09-08 06:40:00+02:00,18.6
2026-09-08 06:50:00+02:00,18.6
2026-09-08 07:00:00+02:00,18.6
2026-09-08 07:10:00+02:00,18.6
2026-09-08 07:20:00+02:00,18.5
2026-09-08 07:30:00+02:00,18.5
2026-09-08 07:40:00+02:00,18.5
2026-09-08 07:50:00+02:00,18.4
2026-09-08 08:00:00+02:00,18.4
2026-09-08 08:10:00+02:00,18.4
2026-09-08 08:20:00+02:00,18.4
2026-09-08 08:30:00+02:00,18.6
2026-09-08 08:40:00+02:00,18.6
2026-09-08 08:50:00+02:00,18.7
2026-09-08 09:00:00+02:00,18.6
2026-09-08 09:10:00+02:00,18.5
2026-09-08 09:20:00+02:00,18.4
2026-09-08 09:30:00+02:00,18.5
2026-09-08 09:40:00+02:00,18.6
2026-09-08 09:50:00+02:00,18.5
2026-09-08 10:00:00+02:00,18.6
2026-09-08 10:10:00+02:00,18.6
2026-09-08 10:20:00+02:00,18.5
2026-09-08 10:30:00+02:00,18.8
2026-09-08 10:40:00+02:00,18.7
2026-09-08 10:50:00+02:00,18.8
2026-09-08 11:00:00+02:00,18.9
2026-09-08 11:10:00+02:00,18.9
2026-09-08 11:20:00+02:00,18.9
2026-09-08 11:30:00+02:00,18.8
2026-09-08 11:40:00+02:00,19.1
2026-09-08 11:50:00+02:00,19.3
2026-09-08 12:00:00+02:00,19.4
2026-09-08 12:10:00+02:00,19.8
2026-09-08 12:20:00+02:00,19.9
2026-09-08 12:30:00+02:00,20.5
2026-09-08 12:40:00+02:00,20.3
2026-09-08 12:50:00+02:00,20.4
2026-09-08 13:00:00+02:00,20.6
2026-09-08 13:10:00+02:00,19.9
2026-09-08 13:20:00+02:00,19.9
2026-09-08 13:30:00+02:00,20.1
2026-09-08 13:40:00+02:00,20.1
2026-09-08 13:50:00+02:00,20.2
2026-09-08 14:00:00+02:00,20.0
2026-09-08 14:10:00+02:00,20.3
2026-09-08 14:20:00+02:00,20.1
2026-09-08 14:30:00+02:00,20.1
2026-09-08 14:40:00+02:00,19.4
2026-09-08 14:50:00+02:00,19.4
2026-09-08 15:00:00+02:00,19.4
2026-09-08 15:10:00+02:00,19.4
2026-09-08 15:20:00+02:00,19.7
2026-09-08 15:30:00+02:00,20.0
2026-09-08 15:40:00+02:00,18.8
2026-09-08 15:50:00+02:00,18.6
2026-09-08 16:00:00+02:00,18.4
2026-09-08 16:10:00+02:00,18.3
2026-09-08 16:20:00+02:00,18.4
2026-09-08 16:30:00+02:00,18.0
2026-09-08 16:40:00+02:00,17.8
2026-09-08 16:50:00+02:00,17.8
2026-09-08 17:00:00+02:00,17.6
2026-09-08 17:10:00+02:00,17.6
2026-09-08 17:20:00+02:00,17.7
2026-09-08 17:30:00+02:00,17.8
2026-09-08 17:40:00+02:00,17.5
2026-09-08 17:50:00+02:00,17.7
2026-09-08 18:00:00+02:00,17.3
2026-09-08 18:10:00+02:00,17.1
2026-09-08 18:20:00+02:00,17.4
2026-09-08 18:30:00+02:00,17.0
2026-09-08 18:40:00+02:00,17.1
2026-09-08 18:50:00+02:00,16.9
2026-09-08 19:00:00+02:00,16.9
2026-09-08 19:10:00+02:00,17.0
2026-09-08 19:20:00+02:00,16.8
2026-09-08 19:30:00+02:00,16.4
2026-09-08 19:40:00+02:00,16.4
2026-09-08 19:50:00+02:00,16.3
2026-09-08 20:00:00+02:00,16.4
2026-09-08 20:10:00+02:00,16.4
2026-09-08 20:20:00+02:00,15.9
2026-09-08 20:30:00+02:00,16.2
2026-09-08 20:40:00+02:00,15.7
2026-09-08 20:50:00+02:00,15.6
2026-09-08 21:00:00+02:00,15.6
2026-09-08 21:10:00+02:00,15.6
2026-09-08 21:20:00+02:00,15.6
2026-09-08 21:30:00+02:00,15.7
2026-09-08 21:40:00+02:00,15.6
2026-09-08 21:50:00+02:00,15.6
