time,temperature_obs
2026-09-11 02:00:00+02:00,12.8
2026-09-11 02:10:00+02:00,12.6
2026-09-11 02:20:00+02:00,12.4
2026-09-11 02:30:00+02:00,12.8
2026-09-11 02:40:00+02:00,13.0
2026-09-11 02:50:00+02:00,12.5
2026-09-11 03:00:00+02:00,12.3
2026-09-11 03:10:00+02:00,12.2
2026-09-11 03:20:00+02:00,12.2
2026-09-11 03:30:00+02:00,12.1
2026-09-11 03:40:00+02:00,12.0
2026-09-11 03:50:00+02:00,11.9
2026-09-11 04:00:00+02:00,11.9
2026-09-11 04:10:00+02:00,11.8
2026-09-11 04:20:00+02:00,11.9
2026-09-11 04:30:00+02:00,11.9
2026-09-11 04:40:00+02:00,11.9
2026-09-11 04:50:00+02:00,11.7
2026-09-11 05:00:00+02:00,11.8
2026-09-11 05:10:00+02:00,11.7
2026-09-11 05:20:00+02:00,11.5
2026-09-11 05:30:00+02:00,11.8
2026-09-11 05:40:00+02:00,12.0
2026-09-11 05:50:00+02:00,11.9
2026-09-11 06:00:00+02:00,11.4
2026-09-11 06:10:00+02:00,11.2
2026-09-11 06:20:00+02:00,11.3
2026-09-11 06:30:00+02:00,11.7
2026-09-11 06:40:00+02:00,11.8
2026-09-11 06:50:00+02:00,11.8
2026-09-11 07:00:00+02:00,11.6
2026-09-11 07:10:00+02:00,11.5
2026-09-11 07:20:00+02:00,11.8
2026-09-11 07:30:00+02:00,12.0
2026-09-11 07:40:00+02:00,12.0
2026-09-11 07:50:00+02:00,11.8
2026-09-11 08:00:00+02:00,11.9
2026-09-11 08:10:00+02:00,12.1
2026-09-11 08:20:00+02:00,12.4
2026-09-11 08:30:00+02:00,12.6
2026-09-11 08:40:00+02:00,12.9
2026-09-11 08:50:00+02:00,13.6
2026-09-11 09:00:00+02:00,13.9
2026-09-11 09:10:00+02:00,14.1
2026-09-11 09:20:00+02:00,14.2
2026-09-11 09:30:00+02:00,14.1
2026-09-11 09:40:00+02:00,14.3
2026-09-11 09:50:00+02:00,14.5
2026-09-11 10:00:00+02:00,14.9
2026-09-11 10:10:00+02:00,15.0
2026-09-11 10:20:00+02:00,14.5
2026-09-11 10:30:00+02:00,14.5
2026-09-11 10:40:00+02:00,15.0
2026-09-11 10:50:00+02:00,15.0
2026-09-11 11:00:00+02:00,15.4
2026-09-11 11:10:00+02:00,15.5
2026-09-11 11:20:00+02:00,15.7
2026-09-11 11:30:00+02:00,16.0
2026-09-11 11:40:00+02:00,16.6
2026-09-11 11:50:00+02:00,16.7
2026-09-11 12:00:00+02:00,16.6
2026-09-11 12:10:00+02:00,17.1
2026-09-11 12:20:00+02:00,17.2
2026-09-11 12:30:00+02:00,17.8
2026-09-11 12:40:00+02:00,17.7
2026-09-11 12:50:00+02:00,18.7
2026-09-11 13:00:00+02:00,19.0
2026-09-11 13:10:00+02:00,19.2
2026-09-11 13:20:00+02:00,19.3
2026-09-11 13:30:00+02:00,19.2
2026-09-11 13:40:00+02:00,19.5
2026-09-11 13:50:00+02:00,19.0
2026-09-11 14:00:00+02:00,19.4
2026-09-11 14:10:00+02:00,19.5
2026-09-11 14:20:00+02:00,19.1
2026-09-11 14:30:00+02:00,18.9
2026-09-11 14:40:00+02:00,19.0
2026-09-11 14:50:00+02:00,18.2
2026-09-11 15:00:00+02:00,17.4
2026-09-11 15:10:00+02:00,17.1
2026-09-11 15:20:00+02:00,17.4
2026-09-11 15:30:00+02:00,16.1
2026-09-11 15:40:00+02:00,15.7
2026-09-11 15:50:00+02:00,15.7
2026-09-11 16:00:00+02:00,15.8
2026-09-11 16:10:00+02:00,16.2
2026-09-11 16:20:00+02:00,15.9
2026-09-11 16:30:00+02:00,16.0
2026-09-11 16:40:00+02:00,16.6
2026-09-11 16:50:00+02:00,17.0
2026-09-11 17:00:00+02:00,16.9
2026-09-11 17:10:00+02:00,16.8
2026-09-11 17:20:00+02:00,16.8
2026-09-11 17:30:00+02:00,16.8
2026-09-11 17:40:00+02:00,16.8
2026-09-11 17:50:00+02:00,16.9
2026-09-11 18:00:00+02:00,16.9
2026-09-11 18:10:00+02:00,16.8
2026-09-11 18:20:00+02:00,16.8
2026-09-11 18:30:00+02:00,16.8
2026-09-11 18:40:00+02:00,16.9
2026-09-11 18:50:00+02:00,17.0
2026-09-11 19:00:00+02:00,16.8
2026-09-11 19:10:00+02:00,16.8
2026-09-11 19:20:00+02:00,16.7
2026-09-11 19:30:00+02:00,16.6
2026-09-11 19:40:00+02:00,16.5
2026-09-11 19:50:00+02:00,16.4
2026-09-11 20:00:00+02:00,16.2
2026-09-11 20:10:00+02:00,16.2
2026-09-11 20:20:00+02:00,16.0
2026-09-11 20:30:00+02:00,16.0
2026-09-11 20:40:00+02:00,15.5
2026-09-11 20:50:00+02:00,15.5
2026-09-11 21:00:00+02:00,15.6
2026-09-11 21:10:00+02:00,15.4
2026-09-11 21:20:00+02:00,16.2
2026-09-11 21:30:00+02:00,16.2
2026-09-11 21:40:00+02:00,16.2
2026-09-11 21:50:00+02:00,16.3
2026-09-11 22:00:00+02:00,16.2
2026-09-11 22:10:00+02:00,16.3
2026-09-11 22:20:00+02:00,16.1
